sku,date,region,channel,brand,segment,category,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold,month,day_of_week,is_weekend,day,week_of_year,quarter,is_month_start,is_month_end,l_1,l_7,l_14,mo_sin,mo_cos,dow_sin,dow_cos,cat_roll_mean_7,cat_roll_mean_14,cat_trend_7_14,roll_mean_7,roll_mean_14,roll_std_7,lag_diff_1_7,trend_7_14,promo_l_1,promo_roll_7,promo_change,price_l_1,price_change_1,price_roll_mean_7,stock_l_1,delivery_l_1,is_stockout,trend,promo_price_interaction
RE-017,2024-12-18,PL-Central,E-commerce,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Carton,2.4,0,1.0,249.0,226,30,12,2,0,18,51,4,0,0,27.0,24.0,30.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,18.0,17.785714285714285,0.2142857142857153,20.428571428571427,21.928571428571427,5.503245795502357,3.0,-1.5,0.0,0.14285714285714285,0.0,1.66,0.74,3.8242857142857143,193.0,173.0,0,1062,0.0
JU-021,2024-12-18,PL-South,E-commerce,JuBrand3,Juice-Seg3,Juice,Carton,6.77,0,5.0,233.0,212,19,12,2,0,18,51,4,0,0,12.0,9.0,24.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,11.571428571428571,10.571428571428571,1.0,11.428571428571429,11.642857142857142,4.0766466144428515,3.0,-0.21428571428571352,0.0,0.0,0.0,7.72,-0.9500000000000002,5.771428571428571,181.0,219.0,0,1062,0.0
YO-009,2024-12-18,PL-Central,E-commerce,YoBrand4,Yogurt-Seg1,Yogurt,Single,6.39,1,2.0,186.0,192,24,12,2,0,18,51,4,0,0,14.0,41.0,14.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,16.857142857142858,15.5,1.3571428571428577,17.0,16.428571428571427,11.13552872566002,-27.0,0.571428571428573,0.0,0.14285714285714285,1.0,3.2,3.1899999999999995,3.957142857142857,130.0,137.0,0,1062,6.39
RE-025,2024-12-18,PL-North,Retail,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Single,6.86,0,3.0,230.0,195,20,12,2,0,18,51,4,0,0,23.0,11.0,12.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,21.0,21.714285714285715,-0.7142857142857153,21.142857142857142,19.142857142857142,10.431180365113201,12.0,2.0,0.0,0.42857142857142855,0.0,4.27,2.5900000000000007,4.018571428571429,173.0,243.0,0,1062,0.0
SN-030,2024-12-19,PL-North,Discount,SnBrand2,SnackBar-Seg1,SnackBar,Single,6.48,0,5.0,143.0,239,14,12,3,0,19,51,4,0,0,19.0,11.0,11.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.857142857142858,14.214285714285714,-1.3571428571428559,18.285714285714285,17.5,11.61485092047084,8.0,0.7857142857142847,1.0,0.2857142857142857,-1.0,2.85,3.6300000000000003,4.12,85.0,142.0,0,1063,0.0
SN-010,2024-12-19,PL-North,Retail,SnBrand2,SnackBar-Seg2,SnackBar,Multipack,6.15,0,4.0,148.0,125,14,12,3,0,19,51,4,0,0,16.0,34.0,0.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.714285714285714,18.642857142857142,-3.928571428571429,15.714285714285714,14.357142857142858,8.901578244226956,-18.0,1.3571428571428559,0.0,0.14285714285714285,0.0,4.87,1.2800000000000002,5.525714285714286,131.0,158.0,0,1063,0.0
YO-009,2024-12-19,PL-South,Discount,YoBrand4,Yogurt-Seg1,Yogurt,Single,1.99,0,1.0,162.0,178,13,12,3,0,19,51,4,0,0,22.0,9.0,3.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.0,18.428571428571427,-2.428571428571427,13.571428571428571,13.571428571428571,6.60447178955655,13.0,0.0,0.0,0.0,0.0,8.25,-6.26,6.707142857142857,250.0,236.0,0,1063,0.0
YO-012,2024-12-19,PL-South,E-commerce,YoBrand1,Yogurt-Seg2,Yogurt,Multipack,6.54,0,3.0,167.0,253,12,12,3,0,19,51,4,0,0,39.0,15.0,10.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.428571428571429,17.285714285714285,-2.857142857142856,17.0,16.357142857142858,10.327955589886454,24.0,0.6428571428571423,1.0,0.14285714285714285,-1.0,3.82,2.72,5.997142857142856,205.0,207.0,0,1063,0.0
YO-012,2024-12-19,PL-North,Retail,YoBrand1,Yogurt-Seg2,Yogurt,Multipack,1.99,1,2.0,111.0,116,20,12,3,0,19,51,4,0,0,15.0,27.0,37.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.428571428571427,16.642857142857142,-0.2142857142857153,15.142857142857142,15.285714285714286,5.984105932344789,-12.0,-0.14285714285714413,0.0,0.14285714285714285,1.0,6.76,-4.77,5.668571428571428,155.0,130.0,0,1063,1.99
JU-021,2024-12-19,PL-Central,Discount,JuBrand3,Juice-Seg3,Juice,Single,4.08,0,4.0,118.0,192,9,12,3,0,19,51,4,0,0,4.0,7.0,11.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,11.857142857142858,10.571428571428571,1.2857142857142865,12.428571428571429,11.357142857142858,8.866738273967961,-3.0,1.0714285714285712,0.0,0.14285714285714285,0.0,7.04,-2.96,6.445714285714287,95.0,97.0,0,1063,0.0
SN-010,2024-12-19,PL-North,Discount,SnBrand2,SnackBar-Seg2,SnackBar,Multipack,2.64,0,4.0,140.0,165,11,12,3,0,19,51,4,0,0,16.0,21.0,21.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.0,18.142857142857142,-3.1428571428571423,14.571428571428571,17.428571428571427,8.541216596737323,-5.0,-2.857142857142856,0.0,0.0,0.0,3.24,-0.6000000000000001,5.538571428571428,143.0,228.0,0,1063,0.0
MI-023,2024-12-19,PL-South,Discount,MiBrand3,Milk-Seg3,Milk,Carton,8.8,0,1.0,99.0,165,7,12,3,0,19,51,4,0,0,20.0,15.0,16.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.714285714285715,13.428571428571429,3.2857142857142865,12.857142857142858,13.857142857142858,4.336994790119493,5.0,-1.0,1.0,0.14285714285714285,-1.0,8.18,0.620000000000001,4.88,127.0,182.0,0,1063,0.0
MI-023,2024-12-19,PL-North,E-commerce,MiBrand3,Milk-Seg3,Milk,Multipack,8.76,1,1.0,135.0,154,16,12,3,0,19,51,4,0,0,12.0,7.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.0,12.428571428571429,1.5714285714285712,14.285714285714286,13.714285714285714,6.775305299745707,5.0,0.571428571428573,0.0,0.14285714285714285,1.0,2.54,6.22,5.007142857142857,139.0,148.0,0,1063,8.76
YO-009,2024-12-19,PL-Central,E-commerce,YoBrand4,Yogurt-Seg1,Yogurt,Single,7.51,0,3.0,217.0,227,20,12,3,0,19,51,4,0,0,24.0,12.0,26.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.428571428571427,18.428571428571427,1.0,14.571428571428571,17.142857142857142,5.411627692821605,12.0,-2.571428571428571,1.0,0.14285714285714285,-1.0,6.39,1.12,3.922857142857143,186.0,192.0,0,1063,0.0
MI-026,2024-12-19,PL-North,Discount,MiBrand4,Milk-Seg2,Milk,Single,8.77,0,5.0,160.0,189,16,12,3,0,19,51,4,0,0,8.0,15.0,36.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.714285714285714,14.142857142857142,0.5714285714285712,14.428571428571429,14.142857142857142,7.044078904941922,-7.0,0.2857142857142865,0.0,0.0,0.0,4.25,4.52,4.024285714285714,128.0,162.0,0,1063,0.0
MI-002,2024-12-19,PL-North,E-commerce,MiBrand2,Milk-Seg1,Milk,Multipack,8.37,0,5.0,165.0,162,19,12,3,0,19,51,4,0,0,14.0,18.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,17.142857142857142,16.214285714285715,0.928571428571427,15.714285714285714,17.285714285714285,3.0394235042347857,-4.0,-1.5714285714285712,0.0,0.0,0.0,4.38,3.9899999999999993,6.997142857142856,185.0,167.0,0,1063,0.0
YO-003,2024-12-19,PL-Central,Retail,YoBrand1,Yogurt-Seg3,Yogurt,Carton,6.42,0,1.0,197.0,177,20,12,3,0,19,51,4,0,0,17.0,17.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.285714285714285,17.285714285714285,2.0,12.571428571428571,11.642857142857142,4.5039665058384,0.0,0.9285714285714288,1.0,0.2857142857142857,-1.0,6.31,0.11000000000000032,5.890000000000001,135.0,216.0,0,1063,0.0
YO-018,2024-12-19,PL-South,Discount,YoBrand2,Yogurt-Seg1,Yogurt,Carton,4.85,0,3.0,136.0,217,15,12,3,0,19,51,4,0,0,10.0,13.0,21.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,11.0,15.428571428571429,-4.428571428571429,18.142857142857142,18.714285714285715,5.669467095138376,-3.0,-0.571428571428573,0.0,0.2857142857142857,0.0,3.04,1.8099999999999996,5.4628571428571435,149.0,144.0,0,1063,0.0
SN-010,2024-12-19,PL-Central,Discount,SnBrand2,SnackBar-Seg2,SnackBar,Carton,5.41,0,4.0,230.0,204,22,12,3,0,19,51,4,0,0,41.0,22.0,9.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.857142857142858,17.928571428571427,-3.0714285714285694,18.285714285714285,16.928571428571427,10.734900802433854,19.0,1.3571428571428577,1.0,0.2857142857142857,-1.0,3.65,1.7600000000000002,4.814285714285715,209.0,260.0,0,1063,0.0
MI-011,2024-12-19,PL-South,E-commerce,MiBrand1,Milk-Seg2,Milk,Multipack,4.65,1,1.0,173.0,145,21,12,3,0,19,51,4,0,0,23.0,12.0,28.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.142857142857142,13.5,-0.35714285714285765,12.714285714285714,12.5,5.056820005836514,11.0,0.21428571428571352,1.0,0.14285714285714285,0.0,3.81,0.8400000000000003,3.6700000000000004,176.0,158.0,0,1063,4.65
YO-005,2024-12-19,PL-South,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Multipack,6.5,0,4.0,56.0,73,3,12,3,0,19,51,4,0,0,21.0,7.0,26.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,18.142857142857142,20.5,-2.3571428571428577,18.0,18.142857142857142,10.082988974836104,14.0,-0.14285714285714235,0.0,0.0,0.0,2.11,4.390000000000001,3.8771428571428572,220.0,184.0,0,1063,0.0
RE-007,2024-12-19,PL-North,Retail,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Carton,2.04,0,1.0,202.0,209,23,12,3,0,19,51,4,0,0,19.0,38.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.857142857142858,18.142857142857142,1.7142857142857153,17.428571428571427,18.5,11.39966582634689,-19.0,-1.071428571428573,0.0,0.2857142857142857,0.0,4.53,-2.49,4.307142857142857,184.0,224.0,0,1063,0.0
MI-026,2024-12-19,PL-Central,Discount,MiBrand4,Milk-Seg2,Milk,Multipack,1.79,0,3.0,128.0,166,13,12,3,0,19,51,4,0,0,9.0,18.0,12.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.142857142857142,13.714285714285714,0.4285714285714288,13.142857142857142,14.142857142857142,6.79285338741071,-9.0,-1.0,0.0,0.42857142857142855,0.0,5.05,-3.26,5.194285714285714,107.0,129.0,0,1063,0.0
RE-017,2024-12-19,PL-North,Discount,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Multipack,8.67,0,2.0,159.0,170,23,12,3,0,19,51,4,0,0,19.0,11.0,7.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,23.571428571428573,24.142857142857142,-0.5714285714285694,18.142857142857142,20.785714285714285,7.967194642795575,8.0,-2.6428571428571423,0.0,0.14285714285714285,0.0,6.36,2.3099999999999996,6.784285714285715,144.0,182.0,0,1063,0.0
YO-001,2024-12-19,PL-South,Discount,YoBrand3,Yogurt-Seg1,Yogurt,Single,7.24,1,4.0,228.0,211,32,12,3,0,19,51,4,0,0,10.0,15.0,7.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.857142857142858,17.214285714285715,-0.35714285714285765,9.0,10.142857142857142,5.228129047119495,-5.0,-1.1428571428571423,0.0,0.14285714285714285,1.0,7.07,0.16999999999999993,5.161428571428572,177.0,250.0,0,1063,7.24
MI-008,2024-12-19,PL-South,Discount,MiBrand3,Milk-Seg2,Milk,Carton,5.42,0,1.0,200.0,258,15,12,3,0,19,51,4,0,0,4.0,12.0,19.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,9.142857142857142,9.0,0.14285714285714235,9.714285714285714,10.142857142857142,4.923220007078312,-8.0,-0.4285714285714288,0.0,0.0,0.0,1.93,3.49,5.1899999999999995,120.0,177.0,0,1063,0.0
YO-009,2024-12-19,PL-Central,Discount,YoBrand4,Yogurt-Seg1,Yogurt,Single,6.39,0,1.0,139.0,164,14,12,3,0,19,51,4,0,0,13.0,38.0,13.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.428571428571427,18.142857142857142,1.2857142857142847,17.142857142857142,18.142857142857142,10.431180365113239,-25.0,-1.0,0.0,0.2857142857142857,0.0,4.47,1.92,4.3,165.0,186.0,0,1063,0.0
YO-020,2024-12-19,PL-North,Retail,YoBrand3,Yogurt-Seg2,Yogurt,Multipack,2.52,0,3.0,128.0,149,13,12,3,0,19,51,4,0,0,13.0,14.0,8.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.571428571428571,18.357142857142858,-2.7857142857142865,14.714285714285714,14.714285714285714,2.1380899352995324,-1.0,0.0,0.0,0.2857142857142857,0.0,8.23,-5.710000000000001,5.312857142857142,140.0,231.0,0,1063,0.0
RE-025,2024-12-19,PL-North,E-commerce,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Carton,3.56,0,4.0,173.0,181,26,12,3,0,19,51,4,0,0,22.0,33.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,21.571428571428573,21.5,0.07142857142857295,24.0,20.785714285714285,7.164728420068193,-11.0,3.2142857142857153,0.0,0.0,0.0,3.3,0.26000000000000023,3.982857142857143,127.0,204.0,0,1063,0.0
MI-002,2024-12-19,PL-South,Retail,MiBrand2,Milk-Seg1,Milk,Multipack,5.74,0,4.0,191.0,174,12,12,3,0,19,51,4,0,0,10.0,32.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.714285714285714,15.714285714285714,-1.0,19.714285714285715,18.785714285714285,13.199927849730654,-22.0,0.9285714285714306,0.0,0.2857142857142857,0.0,7.84,-2.0999999999999996,5.902857142857143,102.0,140.0,0,1063,0.0
RE-015,2024-12-19,PL-South,Discount,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Multipack,5.28,0,2.0,150.0,196,22,12,3,0,19,51,4,0,0,39.0,10.0,25.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,23.142857142857142,24.142857142857142,-1.0,15.714285714285714,17.5,12.229939843328324,29.0,-1.7857142857142865,0.0,0.0,0.0,7.71,-2.4299999999999997,5.998571428571428,238.0,233.0,0,1063,0.0
YO-018,2024-12-19,PL-North,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Multipack,4.19,0,2.0,178.0,160,15,12,3,0,19,51,4,0,0,12.0,8.0,9.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,11.714285714285714,15.142857142857142,-3.428571428571429,15.571428571428571,13.571428571428571,7.4129873163510265,4.0,2.0,0.0,0.14285714285714285,0.0,8.77,-4.579999999999999,5.602857142857142,110.0,166.0,0,1063,0.0
JU-021,2024-12-19,PL-South,E-commerce,JuBrand3,Juice-Seg3,Juice,Carton,2.44,0,5.0,123.0,166,6,12,3,0,19,51,4,0,0,19.0,18.0,6.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,8.857142857142858,10.214285714285714,-1.3571428571428559,12.857142857142858,11.285714285714286,4.775931721614581,1.0,1.5714285714285712,0.0,0.0,0.0,6.77,-4.33,5.79,233.0,212.0,0,1063,0.0
SN-028,2024-12-19,PL-Central,Retail,SnBrand2,SnackBar-Seg1,SnackBar,Carton,6.68,0,4.0,184.0,189,14,12,3,0,19,51,4,0,0,12.0,13.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.0,14.857142857142858,0.14285714285714235,13.0,17.5,4.690415759823512,-1.0,-4.5,0.0,0.0,0.0,5.24,1.4399999999999995,5.308571428571428,115.0,145.0,0,1063,0.0
SN-013,2024-12-19,PL-Central,Retail,SnBrand3,SnackBar-Seg2,SnackBar,Carton,4.64,0,2.0,148.0,131,14,12,3,0,19,51,4,0,0,12.0,13.0,13.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.714285714285714,14.428571428571429,-0.7142857142857153,11.714285714285714,14.142857142857142,3.9460649476952385,-1.0,-2.428571428571429,0.0,0.0,0.0,6.31,-1.67,6.0842857142857145,137.0,204.0,0,1063,0.0
SN-028,2024-12-19,PL-South,Discount,SnBrand2,SnackBar-Seg1,SnackBar,Multipack,2.64,0,1.0,171.0,173,16,12,3,0,19,51,4,0,0,8.0,18.0,23.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,17.857142857142858,16.785714285714285,1.071428571428573,15.571428571428571,15.785714285714286,5.82686716447018,-10.0,-0.2142857142857153,0.0,0.0,0.0,3.46,-0.8199999999999998,5.125714285714286,98.0,142.0,0,1063,0.0
RE-007,2024-12-19,PL-South,Retail,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Single,6.73,0,1.0,137.0,162,23,12,3,0,19,51,4,0,0,16.0,15.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,18.714285714285715,18.571428571428573,0.14285714285714235,15.571428571428571,17.0,6.347102826149418,1.0,-1.4285714285714288,0.0,0.0,0.0,5.05,1.6800000000000006,4.3585714285714285,120.0,178.0,0,1063,0.0
MI-006,2024-12-19,PL-North,Discount,MiBrand1,Milk-Seg3,Milk,Single,5.83,0,4.0,124.0,164,11,12,3,0,19,51,4,0,0,13.0,8.0,8.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,18.285714285714285,14.928571428571429,3.357142857142856,17.285714285714285,14.428571428571429,9.340133577101296,5.0,2.857142857142856,0.0,0.2857142857142857,0.0,6.22,-0.3899999999999997,4.218571428571429,137.0,179.0,0,1063,0.0
YO-029,2024-12-19,PL-South,E-commerce,YoBrand4,Yogurt-Seg2,Yogurt,Multipack,8.12,1,4.0,281.0,244,22,12,3,0,19,51,4,0,0,16.0,17.0,12.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.0,14.428571428571429,-0.4285714285714288,14.571428571428571,13.571428571428571,5.740416444159877,-1.0,1.0,0.0,0.14285714285714285,1.0,5.19,2.929999999999999,5.218571428571429,150.0,169.0,0,1063,8.12
SN-027,2024-12-19,PL-South,Discount,SnBrand2,SnackBar-Seg3,SnackBar,Single,7.09,0,5.0,134.0,160,7,12,3,0,19,51,4,0,0,10.0,31.0,11.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,9.142857142857142,9.928571428571429,-0.7857142857142865,14.428571428571429,13.928571428571429,8.162049229148696,-21.0,0.5,0.0,0.14285714285714285,0.0,1.74,5.35,4.834285714285714,144.0,176.0,0,1063,0.0
MI-006,2024-12-19,PL-Central,Discount,MiBrand1,Milk-Seg3,Milk,Multipack,1.54,0,2.0,152.0,150,10,12,3,0,19,51,4,0,0,6.0,9.0,3.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.142857142857142,12.142857142857142,4.0,10.857142857142858,9.714285714285714,4.913538149119865,-3.0,1.1428571428571441,1.0,0.14285714285714285,-1.0,2.03,-0.48999999999999977,5.339999999999999,50.0,79.0,0,1063,0.0
RE-007,2024-12-19,PL-Central,Discount,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Carton,3.94,0,4.0,171.0,157,27,12,3,0,19,51,4,0,0,29.0,15.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,18.428571428571427,17.357142857142858,1.0714285714285694,21.857142857142858,20.428571428571427,5.7279598296010965,14.0,1.4285714285714306,1.0,0.14285714285714285,-1.0,1.85,2.09,4.775714285714286,142.0,124.0,0,1063,0.0
RE-025,2024-12-19,PL-South,Discount,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Single,8.23,0,3.0,128.0,209,18,12,3,0,19,51,4,0,0,20.0,19.0,26.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,23.857142857142858,21.571428571428573,2.2857142857142847,21.142857142857142,21.428571428571427,7.776643908280117,1.0,-0.2857142857142847,0.0,0.14285714285714285,0.0,7.53,0.7000000000000002,4.595714285714286,209.0,178.0,0,1063,0.0
RE-007,2024-12-19,PL-South,E-commerce,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Carton,8.28,0,4.0,132.0,217,12,12,3,0,19,51,4,0,0,18.0,15.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.285714285714285,18.0,1.2857142857142847,19.714285714285715,19.714285714285715,3.817254061682075,3.0,0.0,0.0,0.14285714285714285,0.0,3.61,4.67,4.128571428571429,134.0,142.0,0,1063,0.0
RE-025,2024-12-19,PL-North,Retail,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Single,7.15,0,4.0,192.0,167,26,12,3,0,19,51,4,0,0,20.0,8.0,15.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,22.428571428571427,21.714285714285715,0.7142857142857117,22.428571428571427,19.714285714285715,9.484322904265772,12.0,2.7142857142857117,0.0,0.42857142857142855,0.0,6.86,0.29000000000000004,4.472857142857143,230.0,195.0,0,1063,0.0
YO-012,2024-12-19,PL-Central,Retail,YoBrand1,Yogurt-Seg2,Yogurt,Single,5.54,0,3.0,144.0,176,15,12,3,0,19,51,4,0,0,25.0,18.0,13.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.714285714285715,18.285714285714285,-1.5714285714285694,17.857142857142858,17.0,13.569924728710031,7.0,0.8571428571428577,0.0,0.2857142857142857,0.0,8.8,-3.2600000000000007,4.372857142857144,229.0,208.0,0,1063,0.0
SN-013,2024-12-19,PL-North,E-commerce,SnBrand3,SnackBar-Seg2,SnackBar,Single,8.78,0,2.0,257.0,251,18,12,3,0,19,51,4,0,0,12.0,10.0,7.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.142857142857142,14.0,0.14285714285714235,13.428571428571429,10.357142857142858,5.19156825558344,2.0,3.071428571428571,0.0,0.0,0.0,5.89,2.8899999999999997,5.545714285714285,193.0,173.0,0,1063,0.0
YO-014,2024-12-19,PL-North,E-commerce,YoBrand4,Yogurt-Seg3,Yogurt,Multipack,8.24,1,3.0,119.0,151,20,12,3,0,19,51,4,0,0,8.0,11.0,8.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.0,14.785714285714286,-1.7857142857142865,14.571428571428571,11.571428571428571,10.39001352031748,-3.0,3.0,0.0,0.14285714285714285,1.0,2.13,6.11,5.525714285714286,142.0,126.0,0,1063,8.24
YO-024,2024-12-19,PL-North,Retail,YoBrand2,Yogurt-Seg3,Yogurt,Carton,2.33,0,4.0,94.0,109,6,12,3,0,19,51,4,0,0,13.0,10.0,12.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.571428571428571,14.642857142857142,-0.07142857142857117,16.428571428571427,14.928571428571429,3.8668308667927604,3.0,1.4999999999999982,0.0,0.0,0.0,8.31,-5.98,5.775714285714286,174.0,167.0,0,1063,0.0
SN-010,2024-12-19,PL-South,Retail,SnBrand2,SnackBar-Seg2,SnackBar,Multipack,2.09,0,5.0,137.0,214,11,12,3,0,19,51,4,0,0,11.0,21.0,11.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.571428571428571,15.571428571428571,-2.0,20.285714285714285,14.928571428571429,6.156684327197733,-10.0,5.357142857142856,0.0,0.14285714285714285,0.0,4.41,-2.3200000000000003,4.614285714285714,127.0,139.0,0,1063,0.0
RE-015,2024-12-19,PL-Central,Retail,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Multipack,6.55,0,4.0,95.0,158,12,12,3,0,19,51,4,0,0,29.0,8.0,11.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,22.428571428571427,24.714285714285715,-2.2857142857142883,17.571428571428573,20.357142857142858,8.77225062070056,21.0,-2.7857142857142847,0.0,0.0,0.0,6.33,0.21999999999999975,4.775714285714286,237.0,212.0,0,1063,0.0
YO-005,2024-12-19,PL-South,Discount,YoBrand2,Yogurt-Seg1,Yogurt,Single,1.82,0,4.0,115.0,181,12,12,3,0,19,51,4,0,0,18.0,15.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,22.857142857142858,22.214285714285715,0.6428571428571423,15.428571428571429,18.0,3.2586880211287013,3.0,-2.571428571428571,0.0,0.0,0.0,6.93,-5.109999999999999,5.032857142857144,213.0,206.0,0,1063,0.0
YO-014,2024-12-19,PL-North,Discount,YoBrand4,Yogurt-Seg3,Yogurt,Single,7.68,0,4.0,127.0,210,11,12,3,0,19,51,4,0,0,7.0,20.0,9.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,11.285714285714286,14.071428571428571,-2.7857142857142847,11.571428571428571,12.928571428571429,4.353433237386361,-13.0,-1.3571428571428577,0.0,0.14285714285714285,0.0,6.1,1.58,7.127142857142857,135.0,204.0,0,1063,0.0
MI-006,2024-12-19,PL-North,Retail,MiBrand1,Milk-Seg3,Milk,Multipack,4.11,1,4.0,133.0,205,19,12,3,0,19,51,4,0,0,11.0,10.0,13.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,17.142857142857142,15.928571428571429,1.2142857142857135,9.571428571428571,10.071428571428571,1.8126539343498176,1.0,-0.5,0.0,0.14285714285714285,1.0,6.62,-2.51,5.728571428571429,208.0,188.0,0,1063,4.11
RE-025,2024-12-19,PL-South,E-commerce,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Multipack,8.61,1,3.0,67.0,76,18,12,3,0,19,51,4,0,0,8.0,14.0,16.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,24.714285714285715,20.928571428571427,3.7857142857142883,15.571428571428571,16.142857142857142,9.107819769427916,-6.0,-0.5714285714285712,0.0,0.14285714285714285,1.0,3.78,4.83,5.972857142857143,78.0,111.0,0,1063,8.61
